StockCode,Warehouse,OnHand
DMX-EC8025M12CA,WH/Stock/General Assembly,5
DMX105,WH/Stock/Tech Stock,11
COP2017,WH/Stock/Tech Stock,241
COR105,WH/Stock/Tech Stock,12
COR20,WH/Stock/Final Finished Goods,67
COR50,WH/Stock/General Assembly,10
COR500,WH/Stock/Final Finished Goods,1
CSFO15,WH/Stock/Final Finished Goods,7
CSFO25,WH/Stock/Final Finished Goods,3
CSFO35,WH/Stock/Final Finished Goods,7
CSFO40,WH/Stock/Final Finished Goods,7
CSFO50,WH/Stock/Final Finished Goods,2
CTR,WH/Stock/Final Finished Goods,3
CUP5,WH/Stock/Welding,3
CUP5,WH/Stock/Final Finished Goods,1
CUP5BC,WH/Stock/Welding,3
CUP5CE,WH/Stock/Welding,1
CUP5S,WH/Stock/Welding,3
CUPRA,WH/Stock/Welding,41
CUPRAL,WH/Stock/Welding,163
DBIPV-IG,WH/Stock/Raw Materials,3
DBIPV-IG,WH/Stock/General Assembly,6
DBIPV-IG,WH/Stock/Final Finished Goods,1
DBIPV-OG,WH/Stock/Raw Materials,8
DCTR,WH/Stock/Final Finished Goods,8
DCTRSM,WH/Stock/Final Finished Goods,2
DD-G,WH/Stock/Tech Stock,97
DD-IND,WH/Stock/Tech Stock,11
DD-R,WH/Stock/Tech Stock,4180
DD-RA,WH/Stock/Tech Stock,7
DD100,WH/Stock/Tech Stock,171
DD104,WH/Stock/Tech Stock,3572
DD110,WH/Stock/Tech Stock,3054
DD155,WH/Stock/Tech Stock,37
DELL7050,WH/Stock/Tech Stock,2
DELLKB,WH/Stock/Final Finished Goods,14
DELLMOUSE,WH/Stock/Final Finished Goods,17
DMX106A,WH/Stock/Final Finished Goods,5
DMX112,WH/Stock/Tech Stock,11
DMX135,WH/Stock/General Assembly,30
DROP,WH/Stock/Welding,136
DT1350CP2,WH/Stock/Final Finished Goods,2
DT6040BLU,WH/Stock/General Assembly,24
DT6050,WH/Stock/General Assembly,37
DT6300BLUSKT,WH/Stock/Final Finished Goods,1
DT6310BLU,WH/Stock/Final Finished Goods,1
DT6700BLU,WH/Stock/Final Finished Goods,3
DT6700MK,WH/Stock/Final Finished Goods,5
DTT-PCS,WH/Stock/Final Finished Goods,1
DUN-DT1,WH/Stock/General Assembly Finished Goods,2
ELC505,WH/Stock/Tech Stock,1106
ELC510,WH/Stock/Tech Stock,15
ELC600,WH/Stock/Tech Stock,11
ETX110,WH/Stock/Tech Stock,28
ETX120,WH/Stock/Tech Stock,28
EVABK,WH/Stock/Final Finished Goods,17
EVBP,WH/Stock/Final Finished Goods,2
EVEMBMLED,WH/Stock/Final Finished Goods,9
EVEMBMV2LED,WH/Stock/General Assembly Finished Goods,1
EVLVD,WH/Stock/General Assembly,1
EVROT,WH/Stock/Final Finished Goods,1
EXT1000,WH/Stock/Final Finished Goods,2
FOS32D,WH/Stock/Tech Finished Goods,9
FOS32D,WH/Stock/Final Finished Goods,3
FOS6340R,WH/Stock/Final Finished Goods,3
FUSE.75G,WH/Stock/Tech Stock,91
FUSE1,WH/Stock/Tech Stock,27
FUSE1,WH/Stock/General Assembly,46
FUSE100,WH/Stock/Tech Stock,486
FUSE101,WH/Stock/Raw Materials,300
FUSE101,WH/Stock/Tech Stock,102
FUSE101,WH/Stock/General Assembly,109
HD4GRC5,WH/Stock/Final Finished Goods,10
HDMI-15-M/M,WH/Stock/Final Finished Goods,5
HDST400,WH/Stock/Tech Stock,10
HDST400,WH/Stock/Final Finished Goods,1
HEAT-028109-00,WH/Stock/General Assembly,4
HS3/16,WH/Stock/Tech Stock,184
HSG1000,WH/Stock/General Assembly,72
HSG248,WH/Stock/Final Finished Goods,49
HSG268,WH/Stock/Raw Materials,29
HSG268A,WH/Stock/Raw Materials,48
HSG268A,WH/Stock/General Assembly,26
HSG273,WH/Stock/Raw Materials,35
HSG273A,WH/Stock/Raw Materials,10
HSG274,WH/Stock/Raw Materials,45
HSG274,WH/Stock/Final Finished Goods,116
HSG275,WH/Stock/Raw Materials,3170
